,Rank,Racer,Text_Bests,Races,Texts,Career,Best_10,Best_Race,Points,Wins,Win_%,Marathon,Last_Race,Variation
2679,2680.0,nagaku,93.81,1650,1266,92.54,119.85,124.49,133766.3,623,37.76,40,2021-09-03,10.41
2680,2681.0,ken_adams,93.79,6684,2429,89.97,124.84,134.24,504238.33,2087,31.22,137,2021-09-14,9.86
2681,2682.0,na_stoqn_chakala,93.79,3952,2532,91.15,124.02,150.16,331386.18,1481,37.47,1044,2020-05-18,12.97
2682,2683.0,dogspa,93.77,1713,1276,92.25,125.21,131.18,138588.67,604,35.26,114,2021-05-10,11.14
2683,2684.0,galei,93.77,2056,1658,92.65,128.91,135.57,172270.41,818,39.79,137,2021-02-03,13.38
2684,2685.0,mnbutler,93.76,6781,2801,87.87,124.91,127.38,390619.02,2218,32.71,127,2021-09-05,13.63
2685,2686.0,sucicf7,93.73,1884,1386,92.91,122.99,127.73,140778.21,558,29.62,57,2021-08-29,11.05
2686,2687.0,русские вперед..,93.73,2731,1965,92.56,122.83,127.95,220037.24,984,36.03,260,2019-12-17,10.61
2687,2688.0,rafhael132,93.71,4000,2760,91.37,130.09,136.33,336389.36,1576,39.4,168,2021-08-19,15.04
2688,2689.0,milothatch,93.7,7479,3650,89.8,133.06,140.53,554023.59,2594,34.68,166,2021-03-20,11.73
2689,2690.0,qwerty80801,93.69,25060,5191,87.27,123.33,133.01,1978159.61,7789,31.08,130,2021-09-16,12.28
2690,2691.0,kevinmeseeyou,93.68,7909,4013,90.1,130.02,137.11,661323.06,2808,35.5,239,2021-09-05,13.59
2691,2692.0,kulaspa,93.67,3041,1322,87.3,124.81,139.17,62584.22,1236,40.64,106,2021-09-12,13.54
2692,2693.0,tayylorngo,93.67,1858,1466,92.81,124.92,133.52,154936.54,594,31.97,95,2021-06-04,11.82
2693,2694.0,anhtu96,93.67,2570,1915,92.17,124.69,132.79,200336.24,908,35.33,100,2021-08-23,13.46
2694,2695.0,krissim..,93.65,3127,2171,89.89,138.05,142.06,251473.73,1059,33.87,148,2021-09-02,24.64
2695,2696.0,scrotemsto..,93.65,5215,2942,90.68,124.26,127.88,417705.04,1833,35.15,119,2021-05-03,12.27
2696,2697.0,theraptorjesus,93.64,5356,1738,87.33,133.86,144.89,47604.32,1866,34.84,173,2021-07-30,12.62
2697,2698.0,myles_jb,93.64,12651,4403,85.92,133.9,142.24,922556.85,4166,32.93,149,2021-09-19,19.21
2698,2699.0,greatfighter10,93.64,3706,2053,91.5,120.57,126.33,287662.37,1228,33.14,151,2021-09-20,8.74
2699,2700.0,mlhhsid,93.63,3116,1889,90.97,116.86,119.63,246012.35,1052,33.76,223,2021-09-09,11.4
2700,2701.0,milkman007,93.63,7231,3406,86.39,136.06,142.94,482795.87,2425,33.54,294,2021-08-26,19.93
2701,2702.0,jooooooo,93.61,7850,3256,88.55,131.54,135.6,594005.2,2666,33.96,213,2021-09-12,13.21
2702,2703.0,murlockholmes,93.6,2381,1788,92.52,120.15,125.82,200348.07,876,36.79,72,2021-07-12,10.24
2703,2704.0,iva..,93.6,2425,1791,90.15,160.77,166.63,181827.52,1096,45.2,183,2021-08-29,34.11
2704,2705.0,atypicalguy,93.59,1994,1507,92.23,122.79,126.45,105544.69,716,35.91,146,2021-02-22,10.6
2705,2706.0,proportional,93.58,4590,2299,89.17,129.15,133.06,350907.09,1499,32.66,155,2021-03-13,19.62
2706,2707.0,11037,93.58,1804,1491,92.74,122.86,125.75,152077.56,733,40.63,94,2021-07-03,11.73
2707,2708.0,magentelle,93.57,1565,1307,93.01,124.9,145.59,128431.42,541,34.57,116,2021-09-09,9.8
2708,2709.0,speedweeweeman,93.57,1764,1479,92.7,139.96,156.44,148303.27,712,40.36,90,2021-08-23,17.33
2709,2710.0,narcindin,93.56,3030,2158,92.11,125.88,140.98,256170.89,1163,38.38,70,2021-09-15,10.4
2710,2711.0,123ojb,93.55,2921,2008,92.64,119.96,123.75,239019.39,1099,37.62,145,2021-09-05,9.19
2711,2712.0,edwin_____,93.53,1693,1345,91.97,136.0,142.73,118192.81,704,41.58,94,2021-08-21,16.39
2712,2713.0,e00d,93.53,12410,3073,93.09,138.53,143.29,899086.39,4387,35.35,400,2021-09-23,14.03
2713,2714.0,devingalway,93.52,2038,1597,92.23,124.49,130.43,170845.42,669,32.83,101,2021-09-09,11.72
2714,2715.0,aletm,93.52,3745,2557,91.41,123.0,129.31,297390.04,1338,35.73,164,2021-09-16,11.52
2715,2716.0,pauc_99,93.51,1769,1289,92.61,116.95,120.9,136651.79,597,33.75,124,2021-09-10,7.89
2716,2717.0,sebajun,93.51,2306,1634,92.48,121.07,125.17,185761.39,708,30.7,138,2021-08-11,8.8
2717,2718.0,afluffyflamingo,93.5,2540,1873,91.78,130.04,140.71,203490.92,895,35.24,78,2021-07-21,14.82
2718,2719.0,xxcooldudexx,93.5,1896,1553,92.49,129.75,137.83,154547.3,696,36.71,51,2021-09-01,14.3
2719,2720.0,matt0509,93.49,2750,1000,89.85,114.05,118.37,80988.18,1450,52.73,239,2017-10-23,8.64
2720,2721.0,sumit_ghag,93.47,10858,4029,88.64,132.76,136.18,830278.14,3793,34.93,169,2021-09-19,14.93
2721,2722.0,josethomas,93.46,11058,3590,74.82,121.61,126.56,486706.64,3825,34.59,134,2021-04-21,29.93
2722,2723.0,avezan,93.43,2496,1657,91.35,126.65,134.71,191643.9,906,36.3,83,2021-09-11,13.19
2723,2724.0,emzlo,93.41,1872,1452,92.14,122.64,130.15,154509.69,690,36.86,74,2021-06-22,11.88
2724,2725.0,top..,93.41,2520,1647,92.17,111.52,113.39,201717.49,869,34.48,220,2021-03-11,8.45
2725,2726.0,evanisme,93.41,6785,1139,80.07,119.16,122.76,34950.21,2314,34.1,243,2020-07-04,17.89
2726,2727.0,swordmole,93.4,3038,2264,92.29,119.5,120.82,262084.05,1098,36.14,142,2021-09-11,9.68
2727,2728.0,snivithefox,93.39,2384,1334,90.69,116.19,124.27,43054.89,936,39.26,75,2021-08-09,9.48
2728,2729.0,dudeth,93.38,2856,2167,91.91,136.7,143.23,238729.7,986,34.52,139,2021-03-20,14.99
2729,2730.0,gangreenie,93.38,24463,5180,85.57,138.19,153.19,1821297.76,8091,33.07,227,2021-09-21,13.35
2730,2731.0,hargreaves,93.37,3379,2185,91.71,124.79,128.67,273134.92,1120,33.15,174,2020-08-06,10.28
2731,2732.0,okkonishi,93.36,4150,2774,91.96,119.01,124.39,347349.37,1421,34.24,119,2021-09-14,9.14
2732,2733.0,jimshhkb,93.35,8062,3255,89.78,124.33,129.75,570199.65,2408,29.87,193,2021-08-19,9.79
2733,2734.0,annuit02,93.34,4369,1679,82.33,128.57,133.93,90259.77,1550,35.48,212,2021-09-08,21.73
2734,2735.0,jvstin522,93.34,1746,1447,92.57,127.69,135.03,146073.46,661,37.86,144,2021-09-12,11.75
2735,2736.0,donrocks211,93.33,2482,1367,90.57,122.04,124.14,41671.74,914,36.83,262,2021-08-22,12.1
2736,2737.0,marshkie,93.33,1956,1569,92.61,128.68,131.52,164166.93,859,43.92,47,2021-09-16,10.38
2737,2738.0,quan72io,93.32,18559,4586,90.77,132.73,139.75,1481814.78,6525,35.16,399,2021-09-18,12.5
2738,2739.0,danielseow,93.32,1980,1437,92.58,121.7,133.7,151029.9,691,34.9,37,2021-09-19,10.21
2739,2740.0,typist2,93.31,5419,1098,80.96,126.88,134.74,57694.25,2156,39.79,100,2021-05-12,21.37
2740,2741.0,lackhoa,93.31,9914,2207,81.24,122.37,128.04,129226.63,3412,34.42,128,2021-07-13,15.46
2741,2742.0,agolemonade,93.31,2552,1465,91.29,129.79,136.78,60208.34,942,36.91,244,2018-03-04,11.69
2742,2743.0,phardsz,93.3,3721,2353,90.45,124.58,131.2,230082.4,1384,37.19,200,2021-08-29,11.85
2743,2744.0,wombatsy,93.3,3005,1550,90.87,126.25,133.09,178286.08,1056,35.14,114,2021-09-15,12.95
2744,2745.0,facehunt,93.27,1960,1347,90.84,124.6,136.97,58768.5,715,36.48,120,2021-04-11,12.91
2745,2746.0,ultimate_coder,93.27,3955,2263,92.15,124.99,135.14,312954.65,1335,33.75,151,2021-09-10,13.84
2746,2747.0,sir_speedy,93.27,8246,2779,89.13,117.51,122.88,274613.2,2985,36.2,93,2021-07-04,9.62
2747,2748.0,rcheungwtf,93.26,2138,1313,91.3,119.9,125.19,91567.14,878,41.07,115,2021-08-31,10.42
2748,2749.0,xs_ageart,93.26,4807,2854,91.01,129.86,141.35,389387.43,1645,34.22,120,2021-09-20,15.52
2749,2750.0,biznessmun,93.23,4508,2949,91.53,126.67,136.05,383460.55,1614,35.8,207,2021-09-19,11.4
2750,2751.0,sunsoutbunsout,93.21,5170,3003,91.73,123.06,126.8,418597.59,1886,36.48,133,2021-04-30,10.74
2751,2752.0,sskhynix,93.21,19593,4999,86.47,146.34,158.65,1506132.6,6635,33.86,170,2021-09-19,14.69
2752,2753.0,alanfortlink,93.21,3638,2402,90.55,127.57,134.83,288887.97,1286,35.35,71,2021-09-15,15.02
2753,2754.0,drtulung,93.21,2034,1598,91.68,128.06,132.79,158071.81,906,44.54,102,2021-09-20,15.16
2754,2755.0,johnbogucki,93.2,1553,1226,92.45,126.6,138.08,114245.43,509,32.78,86,2021-04-09,14.26
2755,2756.0,gabmano,93.19,2306,1376,90.72,121.74,138.74,46742.96,922,39.98,181,2018-09-27,11.5
2756,2757.0,nam_viet,93.19,1691,1371,92.34,126.41,134.98,135764.29,578,34.18,59,2021-09-09,10.8
2757,2758.0,jasocanfly,93.19,21183,4980,82.28,132.75,136.31,1598427.13,7036,33.22,559,2021-08-28,16.8
2758,2759.0,yes0011,93.19,2395,1772,91.99,126.77,138.08,200678.01,983,41.04,84,2021-03-24,10.22
2759,2760.0,m.javediqbal51..,93.19,4934,1530,81.03,127.74,142.63,18190.54,1995,40.43,169,2018-05-20,20.19
2760,2761.0,photo_capture,93.19,1522,1301,92.53,125.67,128.63,127836.14,726,47.7,78,2021-09-07,14.13
2761,2762.0,read_my_name,93.19,3005,2188,91.1,135.71,141.65,251454.45,1124,37.4,264,2021-09-20,16.0
2762,2763.0,qicksilver,93.18,2424,1749,91.92,127.62,146.44,195577.43,873,36.01,49,2021-08-20,11.94
2763,2764.0,♀ᎠᎪᏉᎥᎠ ℊ℮�..,93.18,4755,1587,84.59,142.43,152.61,10476.22,1722,36.21,135,2021-07-26,19.12
2764,2765.0,bloodyrainbow,93.17,2720,2014,92.24,131.26,134.91,220294.32,961,35.33,73,2021-08-22,14.98
2765,2766.0,osny19,93.15,8334,3516,88.13,137.18,141.53,598722.48,2672,32.06,204,2021-08-29,17.98
2766,2767.0,jnshey,93.15,3232,1945,90.94,118.98,125.12,175877.16,1379,42.67,136,2021-09-09,10.35
2767,2768.0,,93.14,5297,2948,89.45,132.42,138.7,416639.21,1950,36.81,160,2021-08-13,14.46
2768,2769.0,warrudd,93.14,2183,1712,92.26,126.36,140.0,170524.13,741,33.94,77,2021-09-20,10.46
2769,2770.0,paulazoo,93.14,1642,1375,92.61,122.81,129.39,138034.6,612,37.27,98,2021-07-10,11.77
2770,2771.0,de_troit,93.13,5243,1382,71.76,133.73,146.85,92019.06,1808,34.48,149,2021-07-17,30.08
2771,2772.0,rkg0612,93.13,1506,1282,92.59,131.04,141.45,118355.84,584,38.78,61,2021-09-14,12.79
2772,2773.0,wok1,93.12,1769,1309,91.53,128.29,132.19,140861.3,603,34.09,109,2021-09-09,11.98
2773,2774.0,stimixer,93.12,4423,2600,91.43,123.3,128.11,345809.73,1625,36.74,102,2021-06-24,10.73
2774,2775.0,lblazarl,93.11,2973,2111,91.51,138.49,148.93,231360.91,1515,50.96,240,2021-09-17,18.0
2775,2776.0,brokencog,93.1,2319,1711,91.74,120.26,122.63,180973.12,963,41.53,126,2021-04-07,10.99
2776,2777.0,bogdipufosu,93.09,1702,1351,91.84,127.27,137.46,134971.44,673,39.54,58,2021-05-15,16.29
2777,2778.0,taweesoft,93.09,8800,2477,82.98,125.88,141.08,267397.2,2844,32.32,142,2021-05-03,17.5
2778,2779.0,seaofnonsense,93.08,1532,1309,92.54,122.81,128.64,130402.42,570,37.21,72,2021-09-19,11.74
2779,2780.0,fluzii,93.08,2170,1749,91.77,127.29,134.59,188933.02,785,36.18,535,2020-10-18,13.21
2780,2781.0,tresco,93.08,5355,2489,91.48,125.43,131.96,391493.23,1751,32.7,99,2021-09-20,10.85
2781,2782.0,lb115,93.07,3066,1206,87.09,119.23,124.8,17232.09,1033,33.69,206,2021-06-20,14.54
2782,2783.0,mutality,93.05,5806,2686,88.6,124.42,131.52,388091.8,2214,38.13,381,2018-06-14,13.23
2783,2784.0,luckybishop,93.04,2629,1965,91.97,119.27,126.33,222976.27,1006,38.27,104,2021-09-04,9.41
2784,2785.0,wthboms6,93.03,2653,1924,92.33,129.73,142.04,211925.3,979,36.9,193,2021-09-20,15.19
2785,2786.0,its_jay_,93.03,2064,1541,92.69,139.46,152.07,164055.88,533,25.82,102,2021-08-21,9.95
2786,2787.0,rose51203,93.02,9273,4154,88.64,139.85,145.88,725209.94,3096,33.39,246,2021-09-13,16.45
2787,2788.0,ducktyperacer,93.0,4936,2795,91.55,119.3,125.97,414543.17,1703,34.5,246,2019-04-23,7.88
2788,2789.0,coldhands69,93.0,3609,2280,90.23,126.01,133.89,295052.06,1438,39.84,225,2019-11-28,13.11
2789,2790.0,bangkokracer,92.99,2784,2071,91.73,121.28,133.37,228870.66,1060,38.07,190,2020-09-14,11.03
2790,2791.0,dthp32776,92.97,10638,4230,83.45,139.6,145.66,751619.63,3584,33.69,223,2021-09-19,24.95
2791,2792.0,i_eat_lights,92.96,5626,2990,90.92,120.32,123.3,452454.64,1672,29.72,85,2021-07-25,9.59
2792,2793.0,verschl..,92.95,1778,1443,92.2,124.39,137.07,142989.23,654,36.78,90,2021-09-06,11.6
2793,2794.0,norman..,92.95,9301,1855,84.75,127.26,135.08,24780.7,4529,48.69,323,2017-10-06,14.84
2794,2795.0,borgons,92.94,2009,1044,90.33,123.52,131.3,34744.03,691,34.4,68,2021-08-26,14.82
2795,2796.0,andreangelo,92.94,2535,1843,91.59,124.64,130.72,197215.02,955,37.67,96,2020-11-16,14.49
2796,2797.0,battery_sr,92.93,3667,2454,91.18,135.59,155.34,275030.93,1280,34.91,238,2021-08-17,14.13
2797,2798.0,imp4l3r,92.92,1645,1223,91.24,121.54,126.45,129264.46,582,35.38,155,2021-07-01,11.61
2798,2799.0,c2sulli,92.91,6885,3579,89.33,128.91,141.52,544090.69,2461,35.74,182,2021-09-08,13.89
2799,2800.0,andyok,92.91,10867,3929,89.44,121.64,128.22,847847.92,563,5.18,205,2021-09-17,9.51
2800,2801.0,falterego,92.9,1621,1351,92.38,121.03,129.38,134563.2,604,37.26,98,2020-11-09,10.73
2801,2802.0,pookpok,92.9,5000,3091,90.0,125.05,135.99,406628.25,1939,38.78,308,2021-08-04,13.1
2802,2803.0,combsto,92.88,4055,1808,90.74,114.62,118.4,169783.44,1422,35.07,76,2021-07-06,8.31
2803,2804.0,perkypotato,92.86,4767,1431,88.61,117.63,123.15,59608.37,1581,33.17,141,2019-12-20,9.67
2804,2805.0,awppenheimer,92.86,2240,1699,91.86,134.89,149.72,170415.64,747,33.35,72,2021-08-26,13.21
2805,2806.0,mairzydo..,92.82,19227,3331,88.61,118.4,121.3,431872.66,6721,34.96,56,2021-09-06,10.28
2806,2807.0,cowmonger,92.81,2260,1372,90.0,120.56,122.44,73100.46,757,33.5,192,2020-08-18,11.36
2807,2808.0,eddie110,92.8,4656,2568,91.19,127.22,139.37,363063.52,1465,31.46,110,2021-09-23,9.63
2808,2809.0,mrollie,92.8,18907,4528,83.9,123.39,127.96,1423645.11,6163,32.6,323,2021-09-12,12.97
2809,2810.0,elfrinex,92.77,1950,1380,90.92,120.55,125.62,79026.65,707,36.26,80,2020-11-05,10.79
2810,2811.0,miguelmint,92.76,7857,3255,86.76,133.58,140.4,547374.66,2929,37.28,230,2021-03-23,15.05
2811,2812.0,greggaz,92.75,7725,3600,90.38,127.31,139.84,636234.43,2492,32.26,312,2021-09-18,11.08
2812,2813.0,blackstrobe,92.74,12691,4598,86.28,128.96,133.47,986028.52,4708,37.1,173,2021-09-02,14.27
2813,2814.0,raimi,92.73,3347,1966,88.47,133.21,143.33,156582.87,1334,39.86,268,2021-03-15,16.2
2814,2815.0,furox,92.72,4266,2859,90.92,128.14,144.47,357485.63,1547,36.26,180,2021-09-14,11.71
2815,2816.0,anson001,92.72,12990,4029,90.92,151.61,163.81,997879.5,4091,31.49,199,2021-09-20,15.2
2816,2817.0,dudiellon,92.69,6454,1133,79.18,151.69,163.96,39740.99,2483,38.47,227,2021-03-07,20.51
2817,2818.0,kavika30,92.69,3832,2642,91.51,122.17,133.42,324380.38,1344,35.07,148,2021-09-03,9.66
2818,2819.0,the_destroyer_of_worlds,92.67,2541,1792,90.56,124.65,128.28,205490.81,948,37.31,170,2021-09-09,14.8
2819,2820.0,boogleboy,92.67,2099,1594,91.68,118.66,129.86,171994.91,800,38.11,121,2020-01-28,9.83
2820,2821.0,hotclaw,92.66,3251,2244,91.55,116.46,122.6,255598.51,1334,41.03,140,2021-09-21,10.1
2821,2822.0,shoti..,92.66,10720,2393,81.97,124.32,128.72,313988.16,3659,34.13,136,2021-08-22,21.75
2822,2823.0,cruderustle,92.65,1590,1330,92.12,120.12,129.02,130421.7,563,35.41,137,2021-09-22,10.93
2823,2824.0,luojinyu,92.64,1883,1518,92.1,118.64,122.38,160061.02,707,37.55,77,2021-05-17,10.72
2824,2825.0,ragingpotato711,92.64,2699,1822,91.17,126.06,148.08,216124.33,1227,45.46,128,2021-09-13,12.14
2825,2826.0,stevenqi,92.64,7267,2417,84.94,128.83,140.96,219732.27,2408,33.14,158,2021-09-19,14.47
2826,2827.0,sid58,92.63,1769,1012,89.63,132.91,141.19,0.0,687,38.84,175,2017-05-26,14.25
2827,2828.0,avelexious,92.63,1898,1375,91.9,118.25,123.58,143840.41,818,43.1,84,2020-05-14,11.06
2828,2829.0,tylerjuan,92.62,2548,1887,90.65,127.1,140.41,185387.73,893,35.05,244,2021-07-21,15.81
2829,2830.0,zero_ortho,92.62,8077,3652,88.85,123.15,124.68,655077.56,2912,36.05,132,2021-09-16,12.16
2830,2831.0,ollir,92.61,3413,2299,90.75,124.41,130.81,252631.9,1307,38.29,75,2021-09-21,12.05
2831,2832.0,mcnsnipe1,92.6,2232,1681,91.27,120.72,123.48,180625.39,773,34.63,121,2019-09-08,11.4
2832,2833.0,jasonbmagat,92.59,6781,3634,89.65,122.37,129.79,552968.92,2527,37.27,192,2021-08-11,11.58
2833,2834.0,avi_ouro,92.59,2011,1318,91.62,118.7,121.69,154707.56,626,31.13,228,2021-06-06,7.15
2834,2835.0,direwolf05,92.59,17742,4619,89.39,131.15,135.27,1342753.08,5988,33.75,255,2021-09-20,13.41
2835,2836.0,candyslug,92.56,2632,1684,89.13,129.68,145.09,193538.69,923,35.07,262,2021-08-25,17.71
2836,2837.0,joyuri,92.56,1939,1419,91.07,124.33,130.01,148744.48,728,37.55,95,2021-09-11,11.01
2837,2838.0,plutakis,92.55,5442,2785,88.51,121.56,127.07,311116.97,1839,33.79,79,2021-08-27,11.79
2838,2839.0,karonar,92.52,9216,3975,89.35,116.7,119.43,749656.43,3512,38.11,222,2021-09-14,10.16
2839,2840.0,xjkan,92.52,3188,2252,91.03,122.47,133.4,235218.09,1144,35.88,105,2020-09-25,9.98
2840,2841.0,natannelie,92.51,2366,1843,91.26,122.82,128.44,199917.68,852,36.01,284,2020-11-25,10.95
2841,2842.0,darrive,92.51,17781,1232,83.97,123.74,130.08,40079.85,6909,38.86,207,2021-03-23,13.89
2842,2843.0,buruum,92.5,2225,1453,90.76,129.18,148.56,166807.22,658,29.57,70,2021-08-24,12.17
2843,2844.0,chekic,92.5,2103,1671,91.84,122.62,129.16,174102.53,752,35.76,192,2021-08-20,10.69
2844,2845.0,duchuynguye..,92.49,3688,2048,90.25,121.06,123.69,288262.53,1327,35.98,193,2021-06-30,9.53
2845,2846.0,ronneclee,92.47,9192,3882,87.69,127.86,133.24,572205.23,3119,33.93,86,2021-09-13,12.68
2846,2847.0,kevinater1,92.47,2098,1584,91.52,122.26,128.96,170258.55,851,40.56,154,2019-05-19,9.63
2847,2848.0,ganasha,92.47,4597,2878,90.34,120.26,124.73,383034.53,1619,35.22,555,2019-10-22,11.05
2848,2849.0,mrlago,92.45,17061,1257,86.07,123.67,132.58,69331.71,7562,44.32,247,2021-08-24,10.92
2849,2850.0,arugyani,92.44,1743,1384,90.69,134.21,143.05,137625.56,714,40.96,110,2021-05-17,16.23
2850,2851.0,mattyhassett,92.42,10741,4014,86.51,138.77,151.92,796357.75,3361,31.29,117,2021-09-20,16.88
2851,2852.0,waff13cak3,92.4,4179,2011,89.16,123.06,130.48,126017.8,1393,33.33,99,2021-08-07,11.2
2852,2853.0,evolerup,92.4,2520,1672,90.7,123.1,126.82,197010.71,848,33.65,106,2021-09-12,11.4
2853,2854.0,juggler..,92.4,2685,1889,88.84,126.64,132.25,168646.49,992,36.95,117,2021-04-25,16.42
2854,2855.0,kevinparkit,92.4,1790,1458,91.9,121.58,126.42,146151.88,661,36.93,69,2021-09-21,11.47
2855,2856.0,modernmarauder,92.4,6085,3228,90.39,129.48,135.28,493980.0,2028,33.33,264,2021-09-03,11.89
2856,2857.0,shebaw,92.39,2185,1041,88.03,118.79,128.62,30608.94,862,39.45,171,2020-01-08,12.13
2857,2858.0,old_fritz,92.35,2168,1463,91.48,109.7,112.5,171312.07,673,31.04,323,2021-09-20,6.68
2858,2859.0,awndi,92.34,2468,1520,90.51,124.89,134.15,96236.8,918,37.2,139,2019-05-29,12.02
2859,2860.0,noximini,92.34,1657,1384,91.64,122.14,125.22,135891.25,649,39.17,39,2021-08-27,11.34
2860,2861.0,superrare,92.33,2984,1588,88.68,121.96,134.93,87233.99,1005,33.68,106,2021-05-19,12.23
2861,2862.0,daons,92.33,1766,1279,91.52,120.64,127.44,126551.1,501,28.37,64,2021-08-29,10.97
2862,2863.0,jack_tran04,92.32,2758,1911,91.57,114.04,119.26,216949.63,829,30.06,93,2021-09-10,8.12
2863,2864.0,mattwarren306,92.31,2202,1742,91.22,119.26,130.69,182327.86,746,33.88,111,2021-09-07,10.5
2864,2865.0,useflame,92.31,13119,4316,85.33,121.97,123.81,932746.44,4302,32.79,143,2021-09-19,14.51
2865,2866.0,matthew24..,92.31,3177,2190,90.16,130.23,140.75,255129.91,1160,36.51,444,2021-01-28,13.47
2866,2867.0,slowly_winning,92.3,7281,3795,89.31,126.69,131.9,592163.94,2413,33.14,224,2021-08-26,11.62
2867,2868.0,rearia,92.29,5886,2765,87.87,128.29,142.64,331576.41,2112,35.88,188,2021-07-22,13.03
2868,2869.0,spritemite,92.28,8599,3520,86.72,132.67,138.57,674402.63,3030,35.24,164,2021-08-07,12.9
2869,2870.0,oceanlim,92.28,7043,3453,89.3,141.82,151.65,552760.45,2471,35.08,158,2021-09-18,15.91
2870,2871.0,nimcole,92.27,23664,1147,91.32,132.27,136.06,62648.25,5359,22.65,234,2021-07-12,12.86
2871,2872.0,bananali..,92.26,2319,1810,91.46,130.92,141.95,188215.44,872,37.6,149,2021-09-05,15.34
2872,2873.0,panikooooos,92.26,4161,2164,87.71,144.07,160.36,305253.2,1316,31.63,451,2021-07-12,18.46
2873,2874.0,burner17,92.25,3094,1414,89.68,127.18,140.23,70100.81,999,32.29,76,2021-03-05,9.44
2874,2875.0,regretfulsalsa,92.25,2864,1782,89.88,123.16,137.32,222574.53,956,33.38,111,2021-09-21,13.03
2875,2876.0,trig1968,92.24,2076,1642,91.28,125.33,132.7,167465.85,695,33.48,92,2021-08-29,12.93
2876,2877.0,oxfordcomma,92.23,1912,1591,91.55,114.16,116.17,157905.08,727,38.02,190,2021-05-20,9.3
2877,2878.0,kolock,92.21,2446,1612,90.13,122.22,130.58,191633.67,885,36.18,94,2021-09-12,12.1
2878,2879.0,game_die_die,92.21,6949,2739,87.03,131.22,142.61,517922.63,1992,28.67,280,2021-09-18,12.37
2879,2880.0,oneguardsam,92.2,168000,5779,79.65,121.27,124.81,7732498.19,51808,30.84,279,2021-09-13,11.06
2880,2881.0,doc1997,92.2,1520,1193,91.41,113.28,120.17,122996.94,581,38.22,50,2021-08-20,8.39
2881,2882.0,lawins,92.19,2380,1333,87.61,123.68,137.45,67428.84,823,34.58,236,2021-06-27,14.52
2882,2883.0,theonesheep,92.19,14075,4507,85.37,127.13,132.1,1078925.72,4478,31.82,184,2021-09-19,14.06
2883,2884.0,potato69..,92.19,1960,1423,90.95,124.63,129.16,153053.3,629,32.09,182,2021-09-09,10.35
2884,2885.0,23455432,92.18,3958,2394,90.07,149.27,167.04,298872.53,1310,33.1,155,2021-09-06,17.64
2885,2886.0,joromm,92.18,1776,1415,91.27,120.58,128.14,145255.6,723,40.71,136,2021-05-07,10.17
2886,2887.0,mjthekandyman,92.16,1984,1437,90.58,119.79,128.24,156056.27,665,33.52,170,2021-09-04,10.68
2887,2888.0,ligma,92.15,1828,1424,91.06,127.28,136.61,146457.92,693,37.91,117,2021-06-08,11.66
2888,2889.0,hiynnah,92.15,3326,2312,89.65,124.6,131.24,245728.61,1234,37.1,114,2021-08-19,13.48
2889,2890.0,cloudmushman,92.15,2899,2150,91.28,122.37,126.97,238820.5,941,32.46,253,2021-07-09,11.03
2890,2891.0,oriallen,92.13,1554,1217,91.55,121.0,126.74,111552.2,544,35.01,114,2021-01-01,9.64
2891,2892.0,ubis,92.13,2279,1512,89.75,123.99,132.92,180115.03,776,34.05,160,2021-06-26,12.59
2892,2893.0,love334,92.13,1586,1331,91.29,120.02,125.5,129674.55,583,36.76,110,2021-09-06,11.58
2893,2894.0,indergnps,92.12,11585,2107,78.32,125.98,135.08,162871.41,4553,39.3,145,2021-07-25,19.6
2894,2895.0,libbearator,92.12,3376,2396,91.02,116.63,121.59,282169.63,1231,36.46,186,2021-09-04,9.73
2895,2896.0,olaridv,92.11,1694,1394,90.69,129.85,135.91,139334.58,624,36.84,50,2021-03-31,16.04
2896,2897.0,cja_12,92.11,2127,1408,90.93,121.08,129.67,159954.17,628,29.53,127,2021-05-22,9.64
2897,2898.0,xibmx,92.1,7383,3691,88.96,124.9,126.54,581182.05,2568,34.78,126,2021-07-15,12.4
2898,2899.0,tr0yax,92.1,5173,2856,88.07,127.61,136.99,333477.91,2107,40.73,197,2021-09-15,13.38
2899,2900.0,ruslan_osma..,92.09,11007,2241,82.05,115.91,119.54,208093.0,4166,37.85,187,2021-08-18,14.46
2900,2901.0,thereyougo153,92.08,2538,1120,87.5,126.09,136.05,49836.74,893,35.19,187,2021-06-07,13.16
2901,2902.0,shanranran,92.08,1738,1413,91.5,120.47,125.9,142153.08,560,32.22,136,2021-03-29,9.57
2902,2903.0,rradhak1,92.06,3477,2144,89.73,125.83,133.19,261822.18,1160,33.36,117,2021-09-11,12.49
2903,2904.0,hkgal,92.04,9572,3028,86.91,129.53,144.03,419716.51,3543,37.01,122,2020-05-28,11.8
2904,2905.0,melas1,92.03,7112,3170,89.29,127.42,136.89,517145.99,2245,31.57,144,2021-09-18,13.5
2905,2906.0,naviman,92.03,12121,3227,84.0,126.75,137.81,370438.28,4265,35.19,145,2021-09-22,12.93
